日期,隊伍,round1,round2,round3,round4
2012-03-31,籃網,22,20,28,32
2012-04-01,湖人,20,23,18,27
2012-04-01,黄蜂,14,25,28,18
2012-04-01,尼克,25,21,20,25
2012-04-01,騎士,17,21,22,15
2012-04-01,76人,17,26,19,33
2012-04-01,老鷹,23,18,25,24
2012-04-01,活塞,21,27,20,29
2012-04-01,山貓,17,32,28,20
2012-04-01,公鹿,19,32,20,24
2012-04-01,灰熊,11,36,31,21
2012-04-01,馬刺,25,39,26,22
2012-04-01,溜馬,18,30,30,25
2012-04-01,國王,35,21,20,23
2012-04-01,籃網,31,28,32,20
2012-04-01,快艇,38,19,22,26
2012-04-01,爵士,22,23,21,30
2012-04-02,雷霆,27,22,31,12
2012-04-02,公牛,20,19,12,27
2012-04-02,塞爾蒂克,29,20,31,11
2012-04-02,熱火,19,25,12,16
2012-04-02,暴龍,22,24,25,28
2012-04-02,巫師,21,21,19,31
2012-04-02,魔術,19,23,32,27
2012-04-02,金塊,27,21,28,28
2012-04-02,火箭,23,19,31,20
2012-04-02,溜馬,27,17,19,30
2012-04-02,太陽,26,24,25,17
2012-04-02,黄蜂,21,20,17,17
2012-04-02,拓荒者,27,30,31,31
2012-04-02,灰狼,27,23,30,26
2012-04-02,湖人,27,30,32,31
2012-04-02,勇士,26,28,22,36
2012-04-03,巫師,19,28,22,29
2012-04-03,公鹿,28,27,28,29
2012-04-03,公牛,22,29,19,23
2012-04-03,火箭,26,14,31,28
2012-04-03,雷霆,22,22,20,24
2012-04-03,灰熊,21,21,26,26
2012-04-03,獨行俠,17,16,21,21
